# x_m,y_m,w_tr_right_m,w_tr_left_m
6.2300,8.1700,0.6500,0.6500
6.2200,8.1700,0.6500,0.6500
6.2100,8.1700,0.6500,0.6500
6.2000,8.1700,0.6500,0.6500
6.1900,8.1700,0.6500,0.6500
6.1800,8.1700,0.6500,0.6500
6.1700,8.1700,0.6500,0.6500
6.1600,8.1700,0.6500,0.6500
6.1500,8.1700,0.6500,0.6500
6.1400,8.1700,0.6500,0.6500
6.1300,8.1700,0.6500,0.6500
6.1200,8.1700,0.6500,0.6500
6.1100,8.1700,0.6500,0.6500
6.1000,8.1700,0.6500,0.6500
6.0900,8.1700,0.6500,0.6500
6.0800,8.1700,0.6500,0.6500
6.0700,8.1700,0.6500,0.6500
6.0600,8.1700,0.6500,0.6500
6.0500,8.1700,0.6500,0.6500
6.0400,8.1700,0.6500,0.6500
6.0300,8.1700,0.6500,0.6500
6.0200,8.1700,0.6500,0.6500
6.0100,8.1700,0.6500,0.6500
6.0000,8.1600,0.6400,0.6400
5.9900,8.1600,0.6400,0.6400
5.9800,8.1600,0.6400,0.6400
5.9700,8.1600,0.6400,0.6400
5.9600,8.1600,0.6400,0.6400
5.9500,8.1600,0.6400,0.6400
5.9400,8.1600,0.6400,0.6400
5.9300,8.1600,0.6400,0.6400
5.9200,8.1600,0.6400,0.6400
5.9100,8.1600,0.6400,0.6400
5.9000,8.1600,0.6400,0.6400
5.8900,8.1600,0.6400,0.6400
5.8800,8.1600,0.6400,0.6400
5.8700,8.1500,0.6300,0.6300
5.8600,8.1500,0.6300,0.6300
5.8500,8.1500,0.6300,0.6300
5.8400,8.1500,0.6300,0.6300
5.8300,8.1500,0.6300,0.6300
5.8200,8.1500,0.6300,0.6300
5.8100,8.1500,0.6300,0.6300
5.8000,8.1500,0.6300,0.6300
5.7900,8.1500,0.6300,0.6300
5.7800,8.1500,0.6300,0.6300
5.7700,8.1400,0.6200,0.6200
5.7600,8.1400,0.6200,0.6200
5.7500,8.1400,0.6200,0.6200
5.7400,8.1400,0.6200,0.6200
5.7300,8.1400,0.6200,0.6200
5.7200,8.1400,0.6200,0.6200
5.7100,8.1400,0.6200,0.6200
5.7000,8.1400,0.6200,0.6200
5.6900,8.1400,0.6200,0.6200
5.6800,8.1300,0.6100,0.6100
5.6700,8.1300,0.6100,0.6100
5.6600,8.1300,0.6100,0.6100
5.6500,8.1300,0.6100,0.6100
5.6400,8.1300,0.6100,0.6100
5.6300,8.1300,0.6100,0.6100
5.6200,8.1300,0.6100,0.6100
5.6100,8.1300,0.6100,0.6100
5.6000,8.1300,0.6100,0.6100
5.5900,8.1300,0.6100,0.6100
5.5800,8.1300,0.6100,0.6100
5.5700,8.1300,0.6100,0.6100
5.5600,8.1300,0.6100,0.6100
5.5500,8.1200,0.6000,0.6000
5.5400,8.1200,0.6000,0.6000
5.5300,8.1200,0.6000,0.6000
5.5200,8.1200,0.6000,0.6000
5.5100,8.1200,0.6000,0.6000
5.5000,8.1200,0.6000,0.6000
5.4900,8.1200,0.6000,0.6000
5.4800,8.1200,0.6020,0.6020
5.4700,8.1200,0.6039,0.6039
5.4600,8.1200,0.6059,0.6059
5.4500,8.1200,0.6079,0.6079
5.4400,8.1200,0.6098,0.6098
5.4300,8.1200,0.6100,0.6100
5.4200,8.1100,0.6000,0.6000
5.4100,8.1100,0.6020,0.6020
5.4000,8.1100,0.6039,0.6039
5.3900,8.1100,0.6059,0.6059
5.3800,8.1100,0.6079,0.6079
5.3700,8.1100,0.6098,0.6098
5.3600,8.1100,0.6100,0.6100
5.3500,8.1100,0.6120,0.6120
5.3400,8.1000,0.6039,0.6039
5.3300,8.1000,0.6059,0.6059
5.3200,8.1000,0.6079,0.6079
5.3100,8.1000,0.6098,0.6098
5.3000,8.1000,0.6100,0.6100
5.2900,8.1000,0.6100,0.6100
5.2800,8.1000,0.6120,0.6120
5.2700,8.1000,0.6139,0.6139
5.2600,8.1000,0.6159,0.6159
5.2500,8.0900,0.6079,0.6079
5.2400,8.0900,0.6098,0.6098
5.2300,8.0900,0.6118,0.6118
5.2200,8.0900,0.6138,0.6138
5.2100,8.0900,0.6158,0.6158
5.2000,8.0900,0.6177,0.6177
5.1900,8.0900,0.6197,0.6197
5.1800,8.0900,0.6200,0.6200
5.1700,8.0900,0.6200,0.6200
5.1600,8.0900,0.6220,0.6220
5.1500,8.0800,0.6139,0.6139
5.1400,8.0800,0.6159,0.6159
5.1300,8.0800,0.6179,0.6179
5.1200,8.0800,0.6198,0.6198
5.1100,8.0800,0.6218,0.6218
5.1000,8.0800,0.6238,0.6238
5.0900,8.0800,0.6258,0.6258
5.0800,8.0700,0.6177,0.6177
5.0700,8.0700,0.6197,0.6197
5.0600,8.0700,0.6217,0.6217
5.0500,8.0700,0.6236,0.6236
5.0400,8.0700,0.6256,0.6256
5.0300,8.0700,0.6276,0.6276
5.0200,8.0600,0.6195,0.6195
5.0100,8.0600,0.6215,0.6215
5.0000,8.0600,0.6235,0.6235
4.9900,8.0600,0.6254,0.6254
4.9800,8.0600,0.6274,0.6274
4.9700,8.0600,0.6294,0.6294
4.9600,8.0600,0.6313,0.6313
4.9500,8.0500,0.6233,0.6233
4.9400,8.0500,0.6253,0.6253
4.9300,8.0500,0.6273,0.6273
4.9200,8.0400,0.6192,0.6192
4.9100,8.0400,0.6212,0.6212
4.9000,8.0400,0.6232,0.6232
4.8900,8.0400,0.6251,0.6251
4.8800,8.0300,0.6173,0.6173
4.8700,8.0300,0.6192,0.6192
4.8600,8.0300,0.6212,0.6212
4.8500,8.0200,0.6132,0.6132
4.8400,8.0200,0.6151,0.6151
4.8300,8.0200,0.6192,0.6192
4.8200,8.0200,0.6212,0.6212
4.8100,8.0100,0.6132,0.6132
4.8000,8.0100,0.6151,0.6151
4.7900,8.0100,0.6212,0.6212
4.7800,8.0100,0.6232,0.6232
4.7700,8.0100,0.6251,0.6251
4.7600,8.0100,0.6273,0.6273
4.7500,8.0000,0.6192,0.6192
4.7400,8.0000,0.6212,0.6212
4.7300,8.0000,0.6232,0.6232
4.7200,8.0000,0.6251,0.6251
4.7100,7.9900,0.6192,0.6192
4.7000,7.9900,0.6212,0.6212
4.6900,7.9900,0.6232,0.6232
4.6800,7.9900,0.6251,0.6251
4.6700,7.9900,0.6291,0.6291
4.6600,7.9900,0.6332,0.6332
4.6500,7.9900,0.6351,0.6351
4.6400,7.9800,0.6291,0.6291
4.6300,7.9800,0.6351,0.6351
4.6200,7.9800,0.6291,0.6291
4.6100,7.9800,0.6251,0.6251
4.6000,7.9700,0.6332,0.6332
4.5900,7.9700,0.6312,0.6312
4.5800,7.9700,0.6291,0.6291
4.5700,7.9700,0.6251,0.6251
4.5600,7.9600,0.6332,0.6332
4.5500,7.9600,0.6312,0.6312
4.5400,7.9600,0.6292,0.6292
4.5300,7.9600,0.6273,0.6273
4.5200,7.9500,0.6351,0.6351
4.5100,7.9500,0.6332,0.6332
4.5000,7.9500,0.6291,0.6291
4.4900,7.9500,0.6251,0.6251
4.4800,7.9500,0.6232,0.6232
4.4700,7.9400,0.6312,0.6312
4.4600,7.9400,0.6291,0.6291
4.4500,7.9400,0.6251,0.6251
4.4400,7.9400,0.6232,0.6232
4.4300,7.9300,0.6312,0.6312
4.4200,7.9300,0.6292,0.6292
4.4100,7.9300,0.6273,0.6273
4.4000,7.9300,0.6251,0.6251
4.3900,7.9200,0.6332,0.6332
4.3800,7.9200,0.6291,0.6291
4.3700,7.9200,0.6251,0.6251
4.3600,7.9100,0.6332,0.6332
4.3500,7.9100,0.6312,0.6312
4.3400,7.9100,0.6292,0.6292
4.3300,7.9000,0.6371,0.6371
4.3200,7.9000,0.6351,0.6351
4.3100,7.9000,0.6332,0.6332
4.3000,7.8900,0.6412,0.6412
4.2900,7.8900,0.6392,0.6392
4.2800,7.8800,0.6471,0.6471
4.2700,7.8800,0.6451,0.6451
4.2600,7.8800,0.6432,0.6432
4.2500,7.8700,0.6451,0.6451
4.2400,7.8700,0.6471,0.6471
4.2300,7.8700,0.6473,0.6473
4.2200,7.8600,0.6432,0.6432
4.2100,7.8600,0.6451,0.6451
4.2000,7.8600,0.6471,0.6471
4.1900,7.8500,0.6431,0.6431
4.1800,7.8500,0.6451,0.6451
4.1700,7.8500,0.6471,0.6471
4.1600,7.8400,0.6392,0.6392
4.1500,7.8400,0.6412,0.6412
4.1400,7.8400,0.6432,0.6432
4.1300,7.8400,0.6451,0.6451
4.1200,7.8300,0.6371,0.6371
4.1100,7.8300,0.6392,0.6392
4.1000,7.8300,0.6412,0.6412
4.0900,7.8200,0.6332,0.6332
4.0800,7.8200,0.6351,0.6351
4.0700,7.8200,0.6371,0.6371
4.0600,7.8100,0.6295,0.6295
4.0500,7.8100,0.6315,0.6315
4.0400,7.8000,0.6235,0.6235
4.0300,7.8000,0.6254,0.6254
4.0200,7.8000,0.6274,0.6274
4.0100,7.8000,0.6294,0.6294
4.0000,7.7900,0.6213,0.6213
3.9900,7.7900,0.6233,0.6233
3.9800,7.7900,0.6253,0.6253
3.9700,7.7800,0.6173,0.6173
3.9600,7.7800,0.6192,0.6192
3.9500,7.7800,0.6212,0.6212
3.9400,7.7700,0.6132,0.6132
3.9300,7.7700,0.6151,0.6151
3.9200,7.7700,0.6212,0.6212
3.9100,7.7600,0.6132,0.6132
3.9000,7.7600,0.6151,0.6151
3.8900,7.7600,0.6212,0.6212
3.8800,7.7500,0.6132,0.6132
3.8700,7.7500,0.6151,0.6151
3.8600,7.7500,0.6212,0.6212
3.8500,7.7500,0.6232,0.6232
3.8400,7.7400,0.6151,0.6151
3.8300,7.7400,0.6212,0.6212
3.8200,7.7400,0.6232,0.6232
3.8100,7.7300,0.6151,0.6151
3.8000,7.7300,0.6212,0.6212
3.7900,7.7300,0.6232,0.6232
3.7800,7.7300,0.6251,0.6251
3.7700,7.7200,0.6212,0.6212
3.7600,7.7200,0.6232,0.6232
3.7500,7.7100,0.6151,0.6151
3.7400,7.7100,0.6212,0.6212
3.7300,7.7100,0.6251,0.6251
3.7200,7.7100,0.6291,0.6291
3.7100,7.7100,0.6351,0.6351
3.7000,7.7000,0.6291,0.6291
3.6900,7.7000,0.6351,0.6351
3.6800,7.6900,0.6291,0.6291
3.6700,7.6900,0.6351,0.6351
3.6600,7.6900,0.6371,0.6371
3.6500,7.6800,0.6332,0.6332
3.6400,7.6800,0.6351,0.6351
3.6300,7.6700,0.6291,0.6291
3.6200,7.6700,0.6332,0.6332
3.6100,7.6600,0.6251,0.6251
3.6000,7.6600,0.6291,0.6291
3.5900,7.6500,0.6232,0.6232
3.5800,7.6500,0.6251,0.6251
3.5700,7.6500,0.6291,0.6291
3.5600,7.6400,0.6232,0.6232
3.5500,7.6400,0.6251,0.6251
3.5400,7.6400,0.6291,0.6291
3.5300,7.6300,0.6232,0.6232
3.5200,7.6300,0.6251,0.6251
3.5100,7.6200,0.6212,0.6212
3.5000,7.6200,0.6251,0.6251
3.4900,7.6100,0.6212,0.6212
3.4800,7.6100,0.6251,0.6251
3.4700,7.6100,0.6291,0.6291
3.4600,7.6000,0.6251,0.6251
3.4500,7.6000,0.6291,0.6291
3.4400,7.5900,0.6251,0.6251
3.4300,7.5900,0.6291,0.6291
3.4200,7.5800,0.6272,0.6272
3.4100,7.5800,0.6332,0.6332
3.4000,7.5800,0.6291,0.6291
3.3900,7.5700,0.6351,0.6351
3.3800,7.5700,0.6291,0.6291
3.3700,7.5600,0.6351,0.6351
3.3600,7.5600,0.6291,0.6291
3.3500,7.5500,0.6351,0.6351
3.3400,7.5500,0.6332,0.6332
3.3300,7.5400,0.6371,0.6371
3.3200,7.5400,0.6351,0.6351
3.3100,7.5400,0.6332,0.6332
3.3000,7.5300,0.6371,0.6371
3.2900,7.5300,0.6351,0.6351
3.2800,7.5200,0.6431,0.6431
3.2700,7.5200,0.6371,0.6371
3.2600,7.5100,0.6431,0.6431
3.2500,7.5100,0.6371,0.6371
3.2400,7.5000,0.6431,0.6431
3.2300,7.5000,0.6371,0.6371
3.2200,7.4900,0.6412,0.6412
3.2100,7.4800,0.6431,0.6431
3.2000,7.4800,0.6371,0.6371
3.1900,7.4700,0.6431,0.6431
3.1800,7.4700,0.6371,0.6371
3.1700,7.4600,0.6431,0.6431
3.1600,7.4500,0.6471,0.6471
3.1500,7.4500,0.6431,0.6431
3.1400,7.4400,0.6471,0.6471
3.1300,7.4400,0.6431,0.6431
3.1200,7.4300,0.6471,0.6471
3.1100,7.4200,0.6511,0.6511
3.1000,7.4200,0.6471,0.6471
3.0900,7.4100,0.6511,0.6511
3.0800,7.4100,0.6471,0.6471
3.0700,7.4000,0.6551,0.6551
3.0600,7.3900,0.6591,0.6591
3.0500,7.3900,0.6571,0.6571
3.0400,7.3800,0.6651,0.6651
3.0300,7.3800,0.6591,0.6591
3.0200,7.3700,0.6671,0.6671
3.0100,7.3700,0.6651,0.6651
3.0000,7.3600,0.6691,0.6691
2.9900,7.3500,0.6771,0.6771
2.9800,7.3500,0.6731,0.6731
2.9700,7.3400,0.6791,0.6791
2.9600,7.3300,0.6871,0.6871
2.9500,7.3200,0.6910,0.6910
2.9400,7.3100,0.6950,0.6950
2.9300,7.3100,0.6910,0.6910
2.9200,7.3000,0.6950,0.6950
2.9100,7.2900,0.7010,0.7010
2.9000,7.2900,0.6950,0.6950
2.8900,7.2800,0.7010,0.7010
2.8800,7.2700,0.7030,0.7030
2.8700,7.2600,0.7110,0.7110
2.8600,7.2500,0.7170,0.7170
2.8500,7.2500,0.7130,0.7130
2.8400,7.2400,0.7170,0.7170
2.8300,7.2300,0.7230,0.7230
2.8200,7.2200,0.7250,0.7250
2.8100,7.2100,0.7291,0.7291
2.8000,7.2000,0.7310,0.7310
2.7900,7.1900,0.7350,0.7350
2.7800,7.1800,0.7390,0.7390
2.7700,7.1700,0.7450,0.7450
2.7600,7.1600,0.7469,0.7469
2.7500,7.1500,0.7530,0.7530
2.7400,7.1400,0.7558,0.7558
2.7300,7.1300,0.7560,0.7560
2.7200,7.1200,0.7579,0.7579
2.7100,7.1100,0.7599,0.7599
2.7000,7.1000,0.7618,0.7618
2.6900,7.0900,0.7638,0.7638
2.6800,7.0800,0.7657,0.7657
2.6800,7.0700,0.7597,0.7597
2.6700,7.0600,0.7616,0.7616
2.6600,7.0500,0.7635,0.7635
2.6600,7.0400,0.7575,0.7575
2.6500,7.0300,0.7594,0.7594
2.6400,7.0200,0.7614,0.7614
2.6300,7.0100,0.7633,0.7633
2.6300,7.0000,0.7573,0.7573
2.6200,6.9900,0.7592,0.7592
2.6100,6.9800,0.7609,0.7609
2.6100,6.9700,0.7551,0.7551
2.6000,6.9600,0.7569,0.7569
2.6000,6.9500,0.7510,0.7510
2.6000,6.9400,0.7450,0.7450
2.6000,6.9300,0.7390,0.7390
2.5900,6.9200,0.7450,0.7450
2.5900,6.9100,0.7390,0.7390
2.5900,6.9000,0.7350,0.7350
2.5800,6.8900,0.7370,0.7370
2.5800,6.8800,0.7310,0.7310
2.5800,6.8700,0.7250,0.7250
2.5800,6.8600,0.7230,0.7230
2.5700,6.8500,0.7310,0.7310
2.5700,6.8400,0.7250,0.7250
2.5700,6.8300,0.7211,0.7211
2.5700,6.8200,0.7151,0.7151
2.5600,6.8100,0.7170,0.7170
2.5600,6.8000,0.7130,0.7130
2.5600,6.7900,0.7090,0.7090
2.5600,6.7800,0.7030,0.7030
2.5500,6.7700,0.7090,0.7090
2.5500,6.7600,0.7030,0.7030
2.5500,6.7500,0.6991,0.6991
2.5500,6.7400,0.6931,0.6931
2.5500,6.7300,0.6871,0.6871
2.5400,6.7200,0.6910,0.6910
2.5400,6.7100,0.6891,0.6891
2.5400,6.7000,0.6871,0.6871
2.5400,6.6900,0.6851,0.6851
2.5400,6.6800,0.6832,0.6832
2.5400,6.6700,0.6812,0.6812
2.5400,6.6600,0.6792,0.6792
2.5400,6.6500,0.6773,0.6773
2.5400,6.6400,0.6753,0.6753
2.5400,6.6300,0.6733,0.6733
2.5400,6.6200,0.6713,0.6713
2.5400,6.6100,0.6694,0.6694
2.5400,6.6000,0.6674,0.6674
2.5500,6.5900,0.6554,0.6554
2.5500,6.5800,0.6535,0.6535
2.5500,6.5700,0.6515,0.6515
2.5500,6.5600,0.6495,0.6495
2.5500,6.5500,0.6476,0.6476
2.5500,6.5400,0.6456,0.6456
2.5500,6.5300,0.6436,0.6436
2.5500,6.5200,0.6417,0.6417
2.5500,6.5100,0.6397,0.6397
2.5600,6.5000,0.6277,0.6277
2.5600,6.4900,0.6258,0.6258
2.5600,6.4800,0.6238,0.6238
2.5600,6.4700,0.6218,0.6218
2.5600,6.4600,0.6198,0.6198
2.5600,6.4500,0.6179,0.6179
2.5600,6.4400,0.6159,0.6159
2.5600,6.4300,0.6139,0.6139
2.5600,6.4200,0.6120,0.6120
2.5600,6.4100,0.6100,0.6100
2.5600,6.4000,0.6100,0.6100
2.5600,6.3900,0.6100,0.6100
2.5600,6.3800,0.6120,0.6120
2.5600,6.3700,0.6139,0.6139
2.5600,6.3600,0.6159,0.6159
2.5600,6.3500,0.6179,0.6179
2.5600,6.3400,0.6198,0.6198
2.5700,6.3300,0.6100,0.6100
2.5700,6.3200,0.6100,0.6100
2.5700,6.3100,0.6100,0.6100
2.5700,6.3000,0.6100,0.6100
2.5700,6.2900,0.6100,0.6100
2.5700,6.2800,0.6100,0.6100
2.5700,6.2700,0.6100,0.6100
2.5700,6.2600,0.6100,0.6100
2.5700,6.2500,0.6120,0.6120
2.5800,6.2400,0.6039,0.6039
2.5800,6.2300,0.6059,0.6059
2.5800,6.2200,0.6079,0.6079
2.5800,6.2100,0.6098,0.6098
2.5800,6.2000,0.6118,0.6118
2.5800,6.1900,0.6138,0.6138
2.5800,6.1800,0.6158,0.6158
2.5800,6.1700,0.6177,0.6177
2.5800,6.1600,0.6197,0.6197
2.5800,6.1500,0.6217,0.6217
2.5800,6.1400,0.6236,0.6236
2.5900,6.1300,0.6156,0.6156
2.5900,6.1200,0.6176,0.6176
2.5900,6.1100,0.6195,0.6195
2.5900,6.1000,0.6215,0.6215
2.5900,6.0900,0.6235,0.6235
2.5900,6.0800,0.6254,0.6254
2.5900,6.0700,0.6274,0.6274
2.6000,6.0600,0.6194,0.6194
2.6000,6.0500,0.6213,0.6213
2.6000,6.0400,0.6233,0.6233
